"wiki_words","hunspell_stem","hunspell_time","rslp_stem","rslp_time","porter_stem","porter_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"atualmente","atual",14.6269679069519,"atual",1.99253964424133,"atual",0.285711288452148,"atu","atua","atual","atualm","atualme","atualmen"
"ambos","ambo",14.6892023086548,"ambos",2.01027822494507,"ambos",0.286593437194824,"amb","ambo","ambos","ambos","ambos","ambos"
"capacidade","capaz",14.7517564296722,"capac",2.02408409118652,"capac",0.287457942962646,"cap","capa","capac","capaci","capacid","capacida"
"direito","direito",14.8184866905212,"direit",2.0355236530304,"direit",0.288368463516235,"dir","dire","direi","direit","direito","direito"
"filha","filhar",14.8960220813751,"filh",2.04944372177124,"filh",0.289212465286255,"fil","filh","filha","filha","filha","filha"
"maiores","maior",14.95982837677,"mai",2.05976390838623,"maior",0.29006552696228,"mai","maio","maior","maiore","maiores","maiores"
"mar","mar",15.0240051746368,"mar",2.06980657577515,"mar",0.290905952453613,"mar","mar","mar","mar","mar","mar"
"material","material",15.107132434845,"mater",2.07833504676819,"material",0.291752576828003,"mat","mate","mater","materi","materia","material"
"ordem","ordem",15.1702425479889,"ord",2.0886218547821,"ordem",0.292586803436279,"ord","orde","ordem","ordem","ordem","ordem"
"última","último",15.234370470047,"ult",2.0978045463562,"últim",0.293426036834717,"últ","últi","últim","última","última","última"
"câmara","câmara",15.3133466243744,"cam",2.10654807090759,"câm",0.294292449951172,"câm","câma","câmar","câmara","câmara","câmara"
"grande","grande",15.375821352005,"grand",2.11673021316528,"grand",0.295147895812988,"gra","gran","grand","grande","grande","grande"
"apresenta","apresentar",15.4401996135712,"apresent",2.12570643424988,"apresent",0.296003103256226,"apr","apre","apres","aprese","apresen","apresent"
"autor","autor",15.5160989761353,"autor",2.14800310134888,"autor",0.296842336654663,"aut","auto","autor","autor","autor","autor"
"campanha","campanha",15.5804324150085,"campanh",2.15823006629944,"campanh",0.297693252563477,"cam","camp","campa","campan","campanh","campanha"
"central","central",15.6431798934937,"centr",2.16522669792175,"central",0.298758029937744,"cen","cent","centr","centra","central","central"
"continuou","continuar",15.7069499492645,"continu",2.17420244216919,"continu",0.299648523330688,"con","cont","conti","contin","continu","continuo"
"eleições","eleição",15.7851119041443,"ele",2.18209481239319,"eleiçõ",0.300501823425293,"ele","elei","eleiç","eleiçõ","eleiçõe","eleições"
"evento","evento",15.8483979701996,"event",2.19053792953491,"event",0.301363945007324,"eve","even","event","evento","evento","evento"
"fica","ficar",15.9113001823425,"fic",2.20025396347046,"fic",0.302284955978394,"fic","fica","fica","fica","fica","fica"
"inglês","inglês",15.9902579784393,"ingl",2.20933127403259,"inglês",0.303144693374634,"ing","ingl","inglê","inglês","inglês","inglês"
"livros","livros",16.0521097183228,"livr",2.21866273880005,"livr",0.304107666015625,"liv","livr","livro","livros","livros","livros"
"locais","local",16.1176631450653,"local",2.22806215286255,"loc",0.304988861083984,"loc","loca","locai","locais","locais","locais"
"pessoal","pessoal",16.1963613033295,"pessoal",2.23609280586243,"pessoal",0.305882692337036,"pes","pess","pesso","pessoa","pessoal","pessoal"
"resultado","resultar",16.2599639892578,"result",2.24392867088318,"result",0.306779623031616,"res","resu","resul","result","resulta","resultad"
"revista","vestir",16.3225612640381,"revist",2.25258731842041,"revist",0.307643413543701,"rev","revi","revis","revist","revista","revista"
"serem","ser",16.3843100070953,"ser",2.26125764846802,"ser",0.308490037918091,"ser","sere","serem","serem","serem","serem"
"time","time",16.4605157375336,"tim",2.26987171173096,"tim",0.309346437454224,"tim","time","time","time","time","time"
"torneio","tornear",16.5224251747131,"tornei",2.27795934677124,"tornei",0.310219287872314,"tor","torn","torne","tornei","torneio","torneio"
"usado","usar",16.5848138332367,"us",2.2851083278656,"usad",0.311080455780029,"usa","usad","usado","usado","usado","usado"
"usando","usar",16.6642260551453,"us",2.29448437690735,"usand",0.311990976333618,"usa","usan","usand","usando","usando","usando"
"santa","santo",16.7634053230286,"sant",2.30360794067383,"sant",0.313600063323975,"san","sant","santa","santa","santa","santa"
"algo","algo",16.8257427215576,"alg",2.31323003768921,"algo",0.314479112625122,"alg","algo","algo","algo","algo","algo"
"anunciou","nunciar",16.9037239551544,"anunci",2.32113432884216,"anunc",0.315320730209351,"anu","anun","anunc","anunci","anuncio","anunciou"
"artistas","arte",16.9658827781677,"artist",2.33161926269531,"artist",0.316158533096313,"art","arti","artis","artist","artista","artistas"
"aumento","aumentar",17.0282351970673,"aument",2.34016227722168,"aument",0.316997528076172,"aum","aume","aumen","aument","aumento","aumento"
"ação","ação",17.1042385101318,"aca",2.34864330291748,"açã",0.317838191986084,"açã","ação","ação","ação","ação","ação"
"caminho","caminhar",17.1672778129578,"caminh",2.35767483711243,"caminh",0.31880784034729,"cam","cami","camin","caminh","caminho","caminho"
"competição","competição",17.2297489643097,"compet",2.36517763137817,"competiçã",0.319724082946777,"com","comp","compe","compet","competi","competiç"
"comum","comum",17.2919535636902,"comum",2.37378406524658,"comum",0.320596933364868,"com","comu","comum","comum","comum","comum"
"contrato","contratar",17.3685896396637,"contrat",2.38269400596619,"contrat",0.321455955505371,"con","cont","contr","contra","contrat","contrato"
"cultura","cultura",17.4313127994537,"cult",2.39035511016846,"cultur",0.322320699691772,"cul","cult","cultu","cultur","cultura","cultura"
"estrutura","estruturar",17.4935309886932,"estrut",2.39815616607666,"estrutur",0.32318639755249,"est","estr","estru","estrut","estrutu","estrutur"
"estudo","estudar",17.569408416748,"estud",2.40622639656067,"estud",0.338955879211426,"est","estu","estud","estudo","estudo","estudo"
"forças","forçar",17.6313934326172,"forc",2.41592288017273,"forc",0.340135812759399,"for","forç","força","forças","forças","forças"
"menor","menor",17.693174123764,"men",2.42311334609985,"menor",0.34126091003418,"men","meno","menor","menor","menor","menor"
"metros","metro",17.771365404129,"metr",2.43204188346863,"metr",0.3422691822052,"met","metr","metro","metros","metros","metros"
"minutos","minutos",17.8335516452789,"minut",2.44127821922302,"minut",0.343227624893188,"min","minu","minut","minuto","minutos","minutos"
"mundial","mundial",17.8971362113953,"mund",2.44844484329224,"mundial",0.344218254089355,"mun","mund","mundi","mundia","mundial","mundial"
"nenhum","nenhum",17.9619312286377,"nenhum",2.45631194114685,"nenhum",0.345135927200317,"nen","nenh","nenhu","nenhum","nenhum","nenhum"
"objetivo","objetivar",18.0404479503632,"obje",2.46331071853638,"objet",0.346045732498169,"obj","obje","objet","objeti","objetiv","objetivo"
"oito","oito",18.1029663085938,"oit",2.47191143035889,"oit",0.346981048583984,"oit","oito","oito","oito","oito","oito"
"ouro","ourar",18.1662487983704,"our",2.48002815246582,"our",0.347912788391113,"our","ouro","ouro","ouro","ouro","ouro"
"presente","presentar",18.2435524463654,"pres",2.48757886886597,"present",0.348834991455078,"pre","pres","prese","presen","present","presente"
"recursos","curso",18.3122396469116,"recurs",2.49653172492981,"recurs",0.34987735748291,"rec","recu","recur","recurs","recurso","recursos"
"show","show",18.3778157234192,"show",2.51884531974792,"show",0.350828409194946,"sho","show","show","show","show","show"
"solo","solar",18.4558050632477,"sol",2.52732300758362,"sol",0.351857662200928,"sol","solo","solo","solo","solo","solo"
"somente","som",18.5188255310059,"soment",2.5362765789032,"soment",0.352994203567505,"som","some","somen","soment","somente","somente"
"superior","superior",18.5820751190186,"superi",2.54329490661621,"superior",0.353971004486084,"sup","supe","super","superi","superio","superior"
"televisão","televisão",18.6622171401978,"televis",2.55267238616943,"televisã",0.354939222335815,"tel","tele","telev","televi","televis","televisã"
"votos","votos",18.7265796661377,"vot",2.56167006492615,"vot",0.355821132659912,"vot","voto","votos","votos","votos","votos"
"existem","existir",18.7931253910065,"exist",2.56993007659912,"exist",0.356715679168701,"exi","exis","exist","existe","existem","existem"
"ataque","atacar",18.8563017845154,"ataqu",2.58521127700806,"ataqu",0.35759425163269,"ata","ataq","ataqu","ataque","ataque","ataque"
"atual","atual",18.9337348937988,"atual",2.60065960884094,"atual",0.358502388000488,"atu","atua","atual","atual","atual","atual"
"bairro","bairro",18.9966723918915,"bairr",2.6160683631897,"bairr",0.359400510787964,"bai","bair","bairr","bairro","bairro","bairro"
"eleito","eleito",19.0630342960358,"eleit",2.63101673126221,"eleit",0.360344886779785,"ele","elei","eleit","eleito","eleito","eleito"
"espécies","espécie",19.1440901756287,"especi",2.64926409721375,"espéc",0.361276865005493,"esp","espé","espéc","espéci","espécie","espécies"
"faixa","faixar",19.2097823619843,"faix",2.66245794296265,"faix",0.362178564071655,"fai","faix","faixa","faixa","faixa","faixa"
"fazendo","fazer",19.2730867862701,"faz",2.67225980758667,"faz",0.363058805465698,"faz","faze","fazen","fazend","fazendo","fazendo"
"formação","formação",19.3494443893433,"form",2.68001127243042,"formaçã",0.3639976978302,"for","form","forma","formaç","formaçã","formação"
"independente","dependente",19.4117915630341,"independ",2.68703246116638,"independent",0.364922046661377,"ind","inde","indep","indepe","indepen","independ"
"militares","militar",19.4738299846649,"milit",2.69593524932861,"milit",0.366373538970947,"mil","mili","milit","milita","militar","militare"
"modelo","modelar",19.5359439849854,"model",2.70469117164612,"model",0.367426156997681,"mod","mode","model","modelo","modelo","modelo"
"nomeado","nomear",19.6126320362091,"nome",2.71154022216797,"nom",0.368513345718384,"nom","nome","nomea","nomead","nomeado","nomeado"
"personagens","personagem",19.676112651825,"person",2.71993207931519,"personagens",0.369491577148438,"per","pers","perso","person","persona","personag"
"próximo","próximo",19.7407674789429,"prox",2.72825336456299,"próxim",0.370409965515137,"pró","próx","próxi","próxim","próximo","próximo"
"quarto","quartar",20.0145947933197,"quart",2.73661994934082,"quart",0.371334791183472,"qua","quar","quart","quarto","quarto","quarto"
"seguida","seguir",20.074444770813,"segu",2.74428129196167,"segu",0.372194051742554,"seg","segu","segui","seguid","seguida","seguida"
"situação","situação",20.1374268531799,"situ",2.75243401527405,"situaçã",0.373084783554077,"sit","situ","situa","situaç","situaçã","situação"
"sociais","social",20.2027513980865,"soc",2.76016902923584,"soc",0.373990535736084,"soc","soci","socia","sociai","sociais","sociais"
"terminou","terminar",20.2777388095856,"termin",2.7686173915863,"termin",0.374905824661255,"ter","term","termi","termin","termino","terminou"
"ver","ver",20.3389110565186,"ver",2.77686500549316,"ver",0.375823497772217,"ver","ver","ver","ver","ver","ver"
"vitória","vitória",20.4010109901428,"vitor",2.78544187545776,"vitór",0.376689195632935,"vit","vitó","vitór","vitóri","vitória","vitória"
"voltou","voltar",20.4632956981659,"volt",2.7934582233429,"volt",0.37756609916687,"vol","volt","volto","voltou","voltou","voltou"
"ajudar","ajudar",20.5339353084564,"ajud",2.803786277771,"ajud",0.378433465957642,"aju","ajud","ajuda","ajudar","ajudar","ajudar"
"algum","algum",20.594984292984,"algum",2.81180310249329,"algum",0.379300117492676,"alg","algu","algum","algum","algum","algum"
"arte","arte",20.6557121276855,"art",2.82031798362732,"arte",0.38015341758728,"art","arte","arte","arte","arte","arte"
"classe","classe",20.7271583080292,"cl",2.82843637466431,"class",0.381154298782349,"cla","clas","class","classe","classe","classe"
"conhecimento","conhecer",20.7893979549408,"conhec",2.83541750907898,"conhec",0.382014751434326,"con","conh","conhe","conhec","conheci","conhecim"
"dados","dar",20.8520135879517,"dad",2.84443283081055,"dad",0.38288688659668,"dad","dado","dados","dados","dados","dados"
"decisão","decisão",20.9146492481232,"decis",2.85300827026367,"decisã",0.383811473846436,"dec","deci","decis","decisã","decisão","decisão"
"deste","dar",20.9878284931183,"dest",2.86102342605591,"dest",0.384668588638306,"des","dest","deste","deste","deste","deste"
"episódio","episódio",21.0508196353912,"episodi",2.86980986595154,"episódi",0.385600090026855,"epi","epis","episó","episód","episódi","episódio"
"equipes","equipar",21.1132898330688,"equip",2.87881064414978,"equip",0.386470556259155,"equ","equi","equip","equipe","equipes","equipes"
"especial","especial",21.1759059429169,"espec",2.88586091995239,"especial",0.3873450756073,"esp","espe","espec","especi","especia","especial"
"existe","existir",21.248366355896,"exist",2.89430975914001,"exist",0.388188123703003,"exi","exis","exist","existe","existe","existe"
"informações","informação",21.3117215633392,"inform",2.90217924118042,"inform",0.389038324356079,"inf","info","infor","inform","informa","informaç"
"mercado","mercar",21.3831884860992,"merc",2.90936517715454,"merc",0.389883041381836,"mer","merc","merca","mercad","mercado","mercado"
"mês","mês",21.4468910694122,"me",2.9321711063385,"mês",0.390731334686279,"mês","mês","mês","mês","mês","mês"
"ocorre","ocorrer",21.5188546180725,"ocorr",2.94093775749207,"ocorr",0.391688346862793,"oco","ocor","ocorr","ocorre","ocorre","ocorre"
"portanto","portanto",21.5806803703308,"portant",2.94922733306885,"portant",0.392620086669922,"por","port","porta","portan","portant","portanto"
"sentido","sentir",21.642746925354,"sent",2.95606684684753,"sent",0.393527269363403,"sen","sent","senti","sentid","sentido","sentido"
"terceiro","terceirar",21.7146570682526,"terc",2.96279406547546,"terceir",0.394412040710449,"ter","terc","terce","tercei","terceir","terceiro"
"tipos","tipo",21.7766590118408,"tip",2.97203779220581,"tip",0.395270824432373,"tip","tipo","tipos","tipos","tipos","tipos"
"deus","deus",21.8380539417267,"deu",2.98057532310486,"deus",0.396117448806763,"deu","deus","deus","deus","deus","deus"
"norte","norte",21.8996639251709,"nort",2.98905968666077,"nort",0.396967649459839,"nor","nort","norte","norte","norte","norte"
"pedro","pedrar",21.9723393917084,"pedr",2.99721503257751,"pedr",0.398107528686523,"ped","pedr","pedro","pedro","pedro","pedro"
"silva","silvar",22.0350069999695,"silv",3.00624012947083,"silv",0.399111747741699,"sil","silv","silva","silva","silva","silva"
"altura","altura",22.0960392951965,"altur",3.01510167121887,"altur",0.400148868560791,"alt","altu","altur","altura","altura","altura"
"amigos","amigos",22.1595826148987,"amig",3.02389621734619,"amig",0.401025772094727,"ami","amig","amigo","amigos","amigos","amigos"
"animais","animar",22.2305445671082,"animal",3.03277254104614,"anim",0.401884078979492,"ani","anim","anima","animai","animais","animais"
"cena","ceno",22.2907702922821,"cen",3.04204797744751,"cen",0.402837514877319,"cen","cena","cena","cena","cena","cena"
"conseguiu","conseguir",22.3526482582092,"consegu",3.05156922340393,"consegu",0.403719186782837,"con","cons","conse","conseg","consegu","consegui"
"demais","demais",22.4155261516571,"demal",3.0605263710022,"dem",0.404643297195435,"dem","dema","demai","demais","demais","demais"
"dez","dez",22.489321231842,"dez",3.07024455070496,"dez",0.405555248260498,"dez","dez","dez","dez","dez","dez"
"dinheiro","dinheiro",22.5511558055878,"dinh",3.07786893844604,"dinheir",0.406439065933228,"din","dinh","dinhe","dinhei","dinheir","dinheiro"
"estudos","estudos",22.6126985549927,"estud",3.08719420433044,"estud",0.407294511795044,"est","estu","estud","estudo","estudos","estudos"
